val_loss,val_auroc_mean,val_auroc_0,val_auprc_mean,val_auprc_0,epoch,step
0.5496705174446106,0.8989746935240167,0.8989746935240167,0.1854892479125812,0.1854892479125812,0,2702
0.5505989193916321,0.9003599514345413,0.9003599514345413,0.19188104906988648,0.19188104906988648,1,5405
0.542011559009552,0.901472126128891,0.901472126128891,0.20140961493381665,0.20140961493381665,2,8108
