val_loss,val_auroc_mean,val_auroc_0,val_auprc_mean,val_auprc_0,epoch,step
0.5496705174446106,0.8989746935240167,0.8989746935240167,0.1854892479125812,0.1854892479125812,0,2702
0.5505989193916321,0.9003599514345413,0.9003599514345413,0.19188104906988648,0.19188104906988648,1,5405
0.542011559009552,0.901472126128891,0.901472126128891,0.20140961493381665,0.20140961493381665,2,8108
0.5481335520744324,0.9016473191623673,0.9016473191623673,0.20290272458113068,0.20290272458113068,3,10811
0.5538891553878784,0.9023526216562217,0.9023526216562217,0.2101927789644125,0.2101927789644125,4,13514
0.5443263649940491,0.9026112535976218,0.9026112535976218,0.21440294662550188,0.21440294662550188,5,16217
0.5583961606025696,0.9018152865584566,0.9018152865584566,0.21378389472564854,0.21378389472564854,6,18920
